cdr_id,case_id,caller,receiver,timestamp,duration,tower,imei
CDR-000209,FIR-2026-0209,+917000316760,+917000332598,2026-01-02T06:16:00.000Z,636,TWR-009-PUNE,860000000040360
CDR-000210,FIR-2026-0210,+917000356355,+917000380112,2026-01-02T06:23:00.000Z,673,TWR-010-SECTOR,860000000045405
CDR-000211,FIR-2026-0211,+917000395950,+917000403869,2026-01-02T06:30:00.000Z,710,TWR-011-T,860000000050450
CDR-000212,FIR-2026-0212,+917000435545,+917000451383,2026-01-02T06:37:00.000Z,747,TWR-012-VAISHALI,860000000055495
CDR-000213,FIR-2026-0213,+917000475140,+917000498897,2026-01-02T06:44:00.000Z,784,TWR-001-BENGALURU,860000000060540
CDR-000214,FIR-2026-0214,+917000514735,+917000522654,2026-01-02T06:51:00.000Z,821,TWR-002-CHANDNI,860000000065585
CDR-000215,FIR-2026-0215,+917000554330,+917000570168,2026-01-02T06:58:00.000Z,858,TWR-003-CHARMINAR,860000000070630
CDR-000216,FIR-2026-0216,+917000593925,+917000617682,2026-01-02T07:05:00.000Z,895,TWR-004-GOMTI,860000000075675
CDR-000217,FIR-2026-0217,+917000633520,+917000641439,2026-01-02T07:12:00.000Z,932,TWR-005-HOWRAH,860000000080720
CDR-000218,FIR-2026-0218,+917000673115,+917000688953,2026-01-02T07:19:00.000Z,969,TWR-006-INDIRANAGAR,860000000085765
CDR-000219,FIR-2026-0219,+917000712710,+917000736467,2026-01-02T07:26:00.000Z,1006,TWR-007-KOCHI,860000000090810
CDR-000220,FIR-2026-0220,+917000752305,+917000760224,2026-01-02T07:33:00.000Z,1043,TWR-008-MUMBAI,860000000095855
CDR-000221,FIR-2026-0221,+917000791900,+917000807738,2026-01-02T07:40:00.000Z,1080,TWR-009-PUNE,860000000100900
CDR-000222,FIR-2026-0222,+917000831495,+917000855252,2026-01-02T07:47:00.000Z,1117,TWR-010-SECTOR,860000000105945
CDR-000223,FIR-2026-0223,+917000871090,+917000879009,2026-01-02T07:54:00.000Z,1154,TWR-011-T,860000000110990
CDR-000224,FIR-2026-0224,+917000910685,+917000926523,2026-01-02T08:01:00.000Z,1191,TWR-012-VAISHALI,860000000116035
CDR-000225,FIR-2026-0225,+917000950280,+917000974037,2026-01-02T08:08:00.000Z,48,TWR-001-BENGALURU,860000000121080
CDR-000226,FIR-2026-0226,+917000989875,+917000997794,2026-01-02T08:15:00.000Z,85,TWR-002-CHANDNI,860000000126125
CDR-000227,FIR-2026-0227,+917001029470,+917001045308,2026-01-02T08:22:00.000Z,122,TWR-003-CHARMINAR,860000000131170
CDR-000228,FIR-2026-0228,+917001069065,+917001092822,2026-01-02T08:29:00.000Z,159,TWR-004-GOMTI,860000000136215
CDR-000229,FIR-2026-0229,+917001108660,+917001116579,2026-01-02T08:36:00.000Z,196,TWR-005-HOWRAH,860000000141260
CDR-000230,FIR-2026-0230,+917001148255,+917001164093,2026-01-02T08:43:00.000Z,233,TWR-006-INDIRANAGAR,860000000146305
CDR-000231,FIR-2026-0231,+917001187850,+917001211607,2026-01-02T08:50:00.000Z,270,TWR-007-KOCHI,860000000151350
CDR-000232,FIR-2026-0232,+917001227445,+917001235364,2026-01-02T08:57:00.000Z,307,TWR-008-MUMBAI,860000000156395
CDR-000233,FIR-2026-0233,+917001267040,+917001282878,2026-01-02T09:04:00.000Z,344,TWR-009-PUNE,860000000161440
CDR-000234,FIR-2026-0234,+917001306635,+917001330392,2026-01-02T09:11:00.000Z,381,TWR-010-SECTOR,860000000166485
CDR-000235,FIR-2026-0235,+917001346230,+917001354149,2026-01-02T09:18:00.000Z,418,TWR-011-T,860000000171530
CDR-000236,FIR-2026-0236,+917001385825,+917001401663,2026-01-02T09:25:00.000Z,455,TWR-012-VAISHALI,860000000176575
CDR-000237,FIR-2026-0237,+917001425420,+917001449177,2026-01-02T09:32:00.000Z,492,TWR-001-BENGALURU,860000000181620
CDR-000238,FIR-2026-0238,+917001465015,+917001472934,2026-01-02T09:39:00.000Z,529,TWR-002-CHANDNI,860000000186665
CDR-000239,FIR-2026-0239,+917001504610,+917001520448,2026-01-02T09:46:00.000Z,566,TWR-003-CHARMINAR,860000000191710
CDR-000240,FIR-2026-0240,+917001544205,+917001567962,2026-01-02T09:53:00.000Z,603,TWR-004-GOMTI,860000000196755
CDR-000241,FIR-2026-0241,+917000007919,+917000015838,2026-01-02T10:00:00.000Z,640,TWR-002-CHANDNI,860000000001009
CDR-000242,FIR-2026-0242,+917000047514,+917000063352,2026-01-02T10:07:00.000Z,677,TWR-003-CHARMINAR,860000000006054
CDR-000243,FIR-2026-0243,+917000087109,+917000110866,2026-01-02T10:14:00.000Z,714,TWR-004-GOMTI,860000000011099
CDR-000244,FIR-2026-0244,+917000126704,+917000134623,2026-01-02T10:21:00.000Z,751,TWR-005-HOWRAH,860000000016144
CDR-000245,FIR-2026-0245,+917000166299,+917000182137,2026-01-02T10:28:00.000Z,788,TWR-006-INDIRANAGAR,860000000021189
CDR-000246,FIR-2026-0246,+917000205894,+917000229651,2026-01-02T10:35:00.000Z,825,TWR-007-KOCHI,860000000026234
CDR-000247,FIR-2026-0247,+917000245489,+917000253408,2026-01-02T10:42:00.000Z,862,TWR-008-MUMBAI,860000000031279
CDR-000248,FIR-2026-0248,+917000285084,+917000300922,2026-01-02T10:49:00.000Z,899,TWR-009-PUNE,860000000036324
CDR-000249,FIR-2026-0249,+917000324679,+917000348436,2026-01-02T10:56:00.000Z,936,TWR-010-SECTOR,860000000041369
CDR-000250,FIR-2026-0250,+917000364274,+917000372193,2026-01-02T11:03:00.000Z,973,TWR-011-T,860000000046414
CDR-000251,FIR-2026-0251,+917000403869,+917000419707,2026-01-02T11:10:00.000Z,1010,TWR-012-VAISHALI,860000000051459
CDR-000252,FIR-2026-0252,+917000443464,+917000467221,2026-01-02T11:17:00.000Z,1047,TWR-001-BENGALURU,860000000056504
CDR-000253,FIR-2026-0253,+917000483059,+917000490978,2026-01-02T11:24:00.000Z,1084,TWR-002-CHANDNI,860000000061549
CDR-000254,FIR-2026-0254,+917000522654,+917000538492,2026-01-02T11:31:00.000Z,1121,TWR-003-CHARMINAR,860000000066594
CDR-000255,FIR-2026-0255,+917000562249,+917000586006,2026-01-02T11:38:00.000Z,1158,TWR-004-GOMTI,860000000071639
CDR-000256,FIR-2026-0256,+917000601844,+917000609763,2026-01-02T11:45:00.000Z,1195,TWR-005-HOWRAH,860000000076684
CDR-000257,FIR-2026-0257,+917000641439,+917000657277,2026-01-02T11:52:00.000Z,52,TWR-006-INDIRANAGAR,860000000081729
CDR-000258,FIR-2026-0258,+917000681034,+917000704791,2026-01-02T11:59:00.000Z,89,TWR-007-KOCHI,860000000086774
CDR-000259,FIR-2026-0259,+917000720629,+917000728548,2026-01-02T12:06:00.000Z,126,TWR-008-MUMBAI,860000000091819
CDR-000260,FIR-2026-0260,+917000760224,+917000776062,2026-01-02T12:13:00.000Z,163,TWR-009-PUNE,860000000096864
CDR-000261,FIR-2026-0261,+917000799819,+917000823576,2026-01-02T12:20:00.000Z,200,TWR-010-SECTOR,860000000101909
CDR-000262,FIR-2026-0262,+917000839414,+917000847333,2026-01-02T12:27:00.000Z,237,TWR-011-T,860000000106954
CDR-000263,FIR-2026-0263,+917000879009,+917000894847,2026-01-02T12:34:00.000Z,274,TWR-012-VAISHALI,860000000111999
CDR-000264,FIR-2026-0264,+917000918604,+917000942361,2026-01-02T12:41:00.000Z,311,TWR-001-BENGALURU,860000000117044
CDR-000265,FIR-2026-0265,+917000958199,+917000966118,2026-01-02T12:48:00.000Z,348,TWR-002-CHANDNI,860000000122089
CDR-000266,FIR-2026-0266,+917000997794,+917001013632,2026-01-02T12:55:00.000Z,385,TWR-003-CHARMINAR,860000000127134
CDR-000267,FIR-2026-0267,+917001037389,+917001061146,2026-01-02T13:02:00.000Z,422,TWR-004-GOMTI,860000000132179
CDR-000268,FIR-2026-0268,+917001076984,+917001084903,2026-01-02T13:09:00.000Z,459,TWR-005-HOWRAH,860000000137224
CDR-000269,FIR-2026-0269,+917001116579,+917001132417,2026-01-02T13:16:00.000Z,496,TWR-006-INDIRANAGAR,860000000142269
CDR-000270,FIR-2026-0270,+917001156174,+917001179931,2026-01-02T13:23:00.000Z,533,TWR-007-KOCHI,860000000147314
CDR-000271,FIR-2026-0271,+917001195769,+917001203688,2026-01-02T13:30:00.000Z,570,TWR-008-MUMBAI,860000000152359
CDR-000272,FIR-2026-0272,+917001235364,+917001251202,2026-01-02T13:37:00.000Z,607,TWR-009-PUNE,860000000157404
CDR-000273,FIR-2026-0273,+917001274959,+917001298716,2026-01-02T13:44:00.000Z,644,TWR-010-SECTOR,860000000162449
CDR-000274,FIR-2026-0274,+917001314554,+917001322473,2026-01-02T13:51:00.000Z,681,TWR-011-T,860000000167494
CDR-000275,FIR-2026-0275,+917001354149,+917001369987,2026-01-02T13:58:00.000Z,718,TWR-012-VAISHALI,860000000172539
CDR-000276,FIR-2026-0276,+917001393744,+917001417501,2026-01-02T14:05:00.000Z,755,TWR-001-BENGALURU,860000000177584
CDR-000277,FIR-2026-0277,+917001433339,+917001441258,2026-01-02T14:12:00.000Z,792,TWR-002-CHANDNI,860000000182629
CDR-000278,FIR-2026-0278,+917001472934,+917001488772,2026-01-02T14:19:00.000Z,829,TWR-003-CHARMINAR,860000000187674
CDR-000279,FIR-2026-0279,+917001512529,+917001536286,2026-01-02T14:26:00.000Z,866,TWR-004-GOMTI,860000000192719
CDR-000280,FIR-2026-0280,+917001552124,+917001560043,2026-01-02T14:33:00.000Z,903,TWR-005-HOWRAH,860000000197764
CDR-000281,FIR-2026-0281,+917000015838,+917000031676,2026-01-02T14:40:00.000Z,940,TWR-003-CHARMINAR,860000000002018
CDR-000282,FIR-2026-0282,+917000055433,+917000039595,2026-01-02T14:47:00.000Z,977,TWR-004-GOMTI,860000000007063
CDR-000283,FIR-2026-0283,+917000095028,+917000102947,2026-01-02T14:54:00.000Z,1014,TWR-005-HOWRAH,860000000012108
CDR-000284,FIR-2026-0284,+917000134623,+917000150461,2026-01-02T15:01:00.000Z,1051,TWR-006-INDIRANAGAR,860000000017153
CDR-000285,FIR-2026-0285,+917000174218,+917000158380,2026-01-02T15:08:00.000Z,1088,TWR-007-KOCHI,860000000022198
CDR-000286,FIR-2026-0286,+917000213813,+917000221732,2026-01-02T15:15:00.000Z,1125,TWR-008-MUMBAI,860000000027243
CDR-000287,FIR-2026-0287,+917000253408,+917000269246,2026-01-02T15:22:00.000Z,1162,TWR-009-PUNE,860000000032288
CDR-000288,FIR-2026-0288,+917000293003,+917000277165,2026-01-02T15:29:00.000Z,1199,TWR-010-SECTOR,860000000037333
CDR-000289,FIR-2026-0289,+917000332598,+917000340517,2026-01-02T15:36:00.000Z,56,TWR-011-T,860000000042378
CDR-000290,FIR-2026-0290,+917000372193,+917000388031,2026-01-02T15:43:00.000Z,93,TWR-012-VAISHALI,860000000047423
CDR-000291,FIR-2026-0291,+917000411788,+917000395950,2026-01-02T15:50:00.000Z,130,TWR-001-BENGALURU,860000000052468
CDR-000292,FIR-2026-0292,+917000451383,+917000459302,2026-01-02T15:57:00.000Z,167,TWR-002-CHANDNI,860000000057513
CDR-000293,FIR-2026-0293,+917000490978,+917000506816,2026-01-02T16:04:00.000Z,204,TWR-003-CHARMINAR,860000000062558
CDR-000294,FIR-2026-0294,+917000530573,+917000514735,2026-01-02T16:11:00.000Z,241,TWR-004-GOMTI,860000000067603
CDR-000295,FIR-2026-0295,+917000570168,+917000578087,2026-01-02T16:18:00.000Z,278,TWR-005-HOWRAH,860000000072648
CDR-000296,FIR-2026-0296,+917000609763,+917000625601,2026-01-02T16:25:00.000Z,315,TWR-006-INDIRANAGAR,860000000077693
CDR-000297,FIR-2026-0297,+917000649358,+917000633520,2026-01-02T16:32:00.000Z,352,TWR-007-KOCHI,860000000082738
CDR-000298,FIR-2026-0298,+917000688953,+917000696872,2026-01-02T16:39:00.000Z,389,TWR-008-MUMBAI,860000000087783
CDR-000299,FIR-2026-0299,+917000728548,+917000744386,2026-01-02T16:46:00.000Z,426,TWR-009-PUNE,860000000092828
CDR-000300,FIR-2026-0300,+917000768143,+917000752305,2026-01-02T16:53:00.000Z,463,TWR-010-SECTOR,860000000097873
CDR-000301,FIR-2026-0301,+917000807738,+917000815657,2026-01-02T17:00:00.000Z,500,TWR-011-T,860000000102918
CDR-000302,FIR-2026-0302,+917000847333,+917000863171,2026-01-02T17:07:00.000Z,537,TWR-012-VAISHALI,860000000107963
CDR-000303,FIR-2026-0303,+917000886928,+917000871090,2026-01-02T17:14:00.000Z,574,TWR-001-BENGALURU,860000000113008
CDR-000304,FIR-2026-0304,+917000926523,+917000934442,2026-01-02T17:21:00.000Z,611,TWR-002-CHANDNI,860000000118053
CDR-000305,FIR-2026-0305,+917000966118,+917000981956,2026-01-02T17:28:00.000Z,648,TWR-003-CHARMINAR,860000000123098
CDR-000306,FIR-2026-0306,+917001005713,+917000989875,2026-01-02T17:35:00.000Z,685,TWR-004-GOMTI,860000000128143
CDR-000307,FIR-2026-0307,+917001045308,+917001053227,2026-01-02T17:42:00.000Z,722,TWR-005-HOWRAH,860000000133188
CDR-000308,FIR-2026-0308,+917001084903,+917001100741,2026-01-02T17:49:00.000Z,759,TWR-006-INDIRANAGAR,860000000138233
CDR-000309,FIR-2026-0309,+917001124498,+917001108660,2026-01-02T17:56:00.000Z,796,TWR-007-KOCHI,860000000143278
CDR-000310,FIR-2026-0310,+917001164093,+917001172012,2026-01-02T18:03:00.000Z,833,TWR-008-MUMBAI,860000000148323
CDR-000311,FIR-2026-0311,+917001203688,+917001219526,2026-01-02T18:10:00.000Z,870,TWR-009-PUNE,860000000153368
CDR-000312,FIR-2026-0312,+917001243283,+917001227445,2026-01-02T18:17:00.000Z,907,TWR-010-SECTOR,860000000158413
CDR-000313,FIR-2026-0313,+917001282878,+917001290797,2026-01-02T18:24:00.000Z,944,TWR-011-T,860000000163458
CDR-000314,FIR-2026-0314,+917001322473,+917001338311,2026-01-02T18:31:00.000Z,981,TWR-012-VAISHALI,860000000168503
CDR-000315,FIR-2026-0315,+917001362068,+917001346230,2026-01-02T18:38:00.000Z,1018,TWR-001-BENGALURU,860000000173548
CDR-000316,FIR-2026-0316,+917001401663,+917001409582,2026-01-02T18:45:00.000Z,1055,TWR-002-CHANDNI,860000000178593
CDR-000317,FIR-2026-0317,+917001441258,+917001457096,2026-01-02T18:52:00.000Z,1092,TWR-003-CHARMINAR,860000000183638
CDR-000318,FIR-2026-0318,+917001480853,+917001465015,2026-01-02T18:59:00.000Z,1129,TWR-004-GOMTI,860000000188683
CDR-000319,FIR-2026-0319,+917001520448,+917001528367,2026-01-02T19:06:00.000Z,1166,TWR-005-HOWRAH,860000000193728
CDR-000320,FIR-2026-0320,+917001560043,+917001575881,2026-01-02T19:13:00.000Z,23,TWR-006-INDIRANAGAR,860000000198773
CDR-000321,FIR-2026-0321,+917000023757,+917000007919,2026-01-02T19:20:00.000Z,60,TWR-004-GOMTI,860000000003027
CDR-000322,FIR-2026-0322,+917000063352,+917000071271,2026-01-02T19:27:00.000Z,97,TWR-005-HOWRAH,860000000008072
CDR-000323,FIR-2026-0323,+917000102947,+917000079190,2026-01-02T19:34:00.000Z,134,TWR-006-INDIRANAGAR,860000000013117
CDR-000324,FIR-2026-0324,+917000142542,+917000126704,2026-01-02T19:41:00.000Z,171,TWR-007-KOCHI,860000000018162
CDR-000325,FIR-2026-0325,+917000182137,+917000190056,2026-01-02T19:48:00.000Z,208,TWR-008-MUMBAI,860000000023207
CDR-000326,FIR-2026-0326,+917000221732,+917000197975,2026-01-02T19:55:00.000Z,245,TWR-009-PUNE,860000000028252
CDR-000327,FIR-2026-0327,+917000261327,+917000245489,2026-01-02T20:02:00.000Z,282,TWR-010-SECTOR,860000000033297
CDR-000328,FIR-2026-0328,+917000300922,+917000308841,2026-01-02T20:09:00.000Z,319,TWR-011-T,860000000038342
CDR-000329,FIR-2026-0329,+917000340517,+917000316760,2026-01-02T20:16:00.000Z,356,TWR-012-VAISHALI,860000000043387
CDR-000330,FIR-2026-0330,+917000380112,+917000364274,2026-01-02T20:23:00.000Z,393,TWR-001-BENGALURU,860000000048432
CDR-000331,FIR-2026-0331,+917000419707,+917000427626,2026-01-02T20:30:00.000Z,430,TWR-002-CHANDNI,860000000053477
CDR-000332,FIR-2026-0332,+917000459302,+917000435545,2026-01-02T20:37:00.000Z,467,TWR-003-CHARMINAR,860000000058522
CDR-000333,FIR-2026-0333,+917000498897,+917000483059,2026-01-02T20:44:00.000Z,504,TWR-004-GOMTI,860000000063567
CDR-000334,FIR-2026-0334,+917000538492,+917000546411,2026-01-02T20:51:00.000Z,541,TWR-005-HOWRAH,860000000068612
CDR-000335,FIR-2026-0335,+917000578087,+917000554330,2026-01-02T20:58:00.000Z,578,TWR-006-INDIRANAGAR,860000000073657
CDR-000336,FIR-2026-0336,+917000617682,+917000601844,2026-01-02T21:05:00.000Z,615,TWR-007-KOCHI,860000000078702
CDR-000337,FIR-2026-0337,+917000657277,+917000665196,2026-01-02T21:12:00.000Z,652,TWR-008-MUMBAI,860000000083747
CDR-000338,FIR-2026-0338,+917000696872,+917000673115,2026-01-02T21:19:00.000Z,689,TWR-009-PUNE,860000000088792
CDR-000339,FIR-2026-0339,+917000736467,+917000720629,2026-01-02T21:26:00.000Z,726,TWR-010-SECTOR,860000000093837
CDR-000340,FIR-2026-0340,+917000776062,+917000783981,2026-01-02T21:33:00.000Z,763,TWR-011-T,860000000098882
CDR-000341,FIR-2026-0341,+917000815657,+917000791900,2026-01-02T21:40:00.000Z,800,TWR-012-VAISHALI,860000000103927
CDR-000342,FIR-2026-0342,+917000855252,+917000839414,2026-01-02T21:47:00.000Z,837,TWR-001-BENGALURU,860000000108972
CDR-000343,FIR-2026-0343,+917000894847,+917000902766,2026-01-02T21:54:00.000Z,874,TWR-002-CHANDNI,860000000114017
CDR-000344,FIR-2026-0344,+917000934442,+917000910685,2026-01-02T22:01:00.000Z,911,TWR-003-CHARMINAR,860000000119062
CDR-000345,FIR-2026-0345,+917000974037,+917000958199,2026-01-02T22:08:00.000Z,948,TWR-004-GOMTI,860000000124107
CDR-000346,FIR-2026-0346,+917001013632,+917001021551,2026-01-02T22:15:00.000Z,985,TWR-005-HOWRAH,860000000129152
CDR-000347,FIR-2026-0347,+917001053227,+917001029470,2026-01-02T22:22:00.000Z,1022,TWR-006-INDIRANAGAR,860000000134197
CDR-000348,FIR-2026-0348,+917001092822,+917001076984,2026-01-02T22:29:00.000Z,1059,TWR-007-KOCHI,860000000139242
CDR-000349,FIR-2026-0349,+917001132417,+917001140336,2026-01-02T22:36:00.000Z,1096,TWR-008-MUMBAI,860000000144287
CDR-000350,FIR-2026-0350,+917001172012,+917001148255,2026-01-02T22:43:00.000Z,1133,TWR-009-PUNE,860000000149332
CDR-000351,FIR-2026-0351,+917001211607,+917001195769,2026-01-02T22:50:00.000Z,1170,TWR-010-SECTOR,860000000154377
CDR-000352,FIR-2026-0352,+917001251202,+917001259121,2026-01-02T22:57:00.000Z,27,TWR-011-T,860000000159422
CDR-000353,FIR-2026-0353,+917001290797,+917001267040,2026-01-02T23:04:00.000Z,64,TWR-012-VAISHALI,860000000164467
CDR-000354,FIR-2026-0354,+917001330392,+917001314554,2026-01-02T23:11:00.000Z,101,TWR-001-BENGALURU,860000000169512
CDR-000355,FIR-2026-0355,+917001369987,+917001377906,2026-01-02T23:18:00.000Z,138,TWR-002-CHANDNI,860000000174557
CDR-000356,FIR-2026-0356,+917001409582,+917001385825,2026-01-02T23:25:00.000Z,175,TWR-003-CHARMINAR,860000000179602
CDR-000357,FIR-2026-0357,+917001449177,+917001433339,2026-01-02T23:32:00.000Z,212,TWR-004-GOMTI,860000000184647
CDR-000358,FIR-2026-0358,+917001488772,+917001496691,2026-01-02T23:39:00.000Z,249,TWR-005-HOWRAH,860000000189692
CDR-000359,FIR-2026-0359,+917001528367,+917001504610,2026-01-02T23:46:00.000Z,286,TWR-006-INDIRANAGAR,860000000194737
CDR-000360,FIR-2026-0360,+917001567962,+917001552124,2026-01-02T23:53:00.000Z,323,TWR-007-KOCHI,860000000199782
CDR-000361,FIR-2026-0361,+917000031676,+917000000000,2026-01-03T00:00:00.000Z,360,TWR-005-HOWRAH,860000000004036
CDR-000362,FIR-2026-0362,+917000071271,+917000047514,2026-01-03T00:07:00.000Z,397,TWR-006-INDIRANAGAR,860000000009081
CDR-000363,FIR-2026-0363,+917000110866,+917000095028,2026-01-03T00:14:00.000Z,434,TWR-007-KOCHI,860000000014126
CDR-000364,FIR-2026-0364,+917000150461,+917000118785,2026-01-03T00:21:00.000Z,471,TWR-008-MUMBAI,860000000019171
CDR-000365,FIR-2026-0365,+917000190056,+917000166299,2026-01-03T00:28:00.000Z,508,TWR-009-PUNE,860000000024216
CDR-000366,FIR-2026-0366,+917000229651,+917000213813,2026-01-03T00:35:00.000Z,545,TWR-010-SECTOR,860000000029261
CDR-000367,FIR-2026-0367,+917000269246,+917000237570,2026-01-03T00:42:00.000Z,582,TWR-011-T,860000000034306
CDR-000368,FIR-2026-0368,+917000308841,+917000285084,2026-01-03T00:49:00.000Z,619,TWR-012-VAISHALI,860000000039351
CDR-000369,FIR-2026-0369,+917000348436,+917000332598,2026-01-03T00:56:00.000Z,656,TWR-001-BENGALURU,860000000044396
CDR-000370,FIR-2026-0370,+917000388031,+917000356355,2026-01-03T01:03:00.000Z,693,TWR-002-CHANDNI,860000000049441
CDR-000371,FIR-2026-0371,+917000427626,+917000403869,2026-01-03T01:10:00.000Z,730,TWR-003-CHARMINAR,860000000054486
CDR-000372,FIR-2026-0372,+917000467221,+917000451383,2026-01-03T01:17:00.000Z,767,TWR-004-GOMTI,860000000059531
CDR-000373,FIR-2026-0373,+917000506816,+917000475140,2026-01-03T01:24:00.000Z,804,TWR-005-HOWRAH,860000000064576
CDR-000374,FIR-2026-0374,+917000546411,+917000522654,2026-01-03T01:31:00.000Z,841,TWR-006-INDIRANAGAR,860000000069621
CDR-000375,FIR-2026-0375,+917000586006,+917000570168,2026-01-03T01:38:00.000Z,878,TWR-007-KOCHI,860000000074666
CDR-000376,FIR-2026-0376,+917000625601,+917000593925,2026-01-03T01:45:00.000Z,915,TWR-008-MUMBAI,860000000079711
CDR-000377,FIR-2026-0377,+917000665196,+917000641439,2026-01-03T01:52:00.000Z,952,TWR-009-PUNE,860000000084756
CDR-000378,FIR-2026-0378,+917000704791,+917000688953,2026-01-03T01:59:00.000Z,989,TWR-010-SECTOR,860000000089801
CDR-000379,FIR-2026-0379,+917000744386,+917000712710,2026-01-03T02:06:00.000Z,1026,TWR-011-T,860000000094846
CDR-000380,FIR-2026-0380,+917000783981,+917000760224,2026-01-03T02:13:00.000Z,1063,TWR-012-VAISHALI,860000000099891
CDR-000381,FIR-2026-0381,+917000823576,+917000807738,2026-01-03T02:20:00.000Z,1100,TWR-001-BENGALURU,860000000104936
CDR-000382,FIR-2026-0382,+917000863171,+917000831495,2026-01-03T02:27:00.000Z,1137,TWR-002-CHANDNI,860000000109981
CDR-000383,FIR-2026-0383,+917000902766,+917000879009,2026-01-03T02:34:00.000Z,1174,TWR-003-CHARMINAR,860000000115026
CDR-000384,FIR-2026-0384,+917000942361,+917000926523,2026-01-03T02:41:00.000Z,31,TWR-004-GOMTI,860000000120071
CDR-000385,FIR-2026-0385,+917000981956,+917000950280,2026-01-03T02:48:00.000Z,68,TWR-005-HOWRAH,860000000125116
CDR-000386,FIR-2026-0386,+917001021551,+917000997794,2026-01-03T02:55:00.000Z,105,TWR-006-INDIRANAGAR,860000000130161
CDR-000387,FIR-2026-0387,+917001061146,+917001045308,2026-01-03T03:02:00.000Z,142,TWR-007-KOCHI,860000000135206
CDR-000388,FIR-2026-0388,+917001100741,+917001069065,2026-01-03T03:09:00.000Z,179,TWR-008-MUMBAI,860000000140251
CDR-000389,FIR-2026-0389,+917001140336,+917001116579,2026-01-03T03:16:00.000Z,216,TWR-009-PUNE,860000000145296
CDR-000390,FIR-2026-0390,+917001179931,+917001164093,2026-01-03T03:23:00.000Z,253,TWR-010-SECTOR,860000000150341
CDR-000391,FIR-2026-0391,+917001219526,+917001187850,2026-01-03T03:30:00.000Z,290,TWR-011-T,860000000155386
CDR-000392,FIR-2026-0392,+917001259121,+917001235364,2026-01-03T03:37:00.000Z,327,TWR-012-VAISHALI,860000000160431
CDR-000393,FIR-2026-0393,+917001298716,+917001282878,2026-01-03T03:44:00.000Z,364,TWR-001-BENGALURU,860000000165476
CDR-000394,FIR-2026-0394,+917001338311,+917001306635,2026-01-03T03:51:00.000Z,401,TWR-002-CHANDNI,860000000170521
CDR-000395,FIR-2026-0395,+917001377906,+917001354149,2026-01-03T03:58:00.000Z,438,TWR-003-CHARMINAR,860000000175566
CDR-000396,FIR-2026-0396,+917001417501,+917001401663,2026-01-03T04:05:00.000Z,475,TWR-004-GOMTI,860000000180611
