cdr_id,case_id,caller_phone,receiver_phone,timestamp,duration_seconds,location,cell_tower
CDR-1DD70E50,CASE-0063,+913967092791,+913788368517,2023-06-02T08:19:00,1462,Karol Bagh,TOWER-819
CDR-6502AFBB,CASE-0335,+918941118691,+917088618631,2023-10-25T04:34:00,2764,Karol Bagh,TOWER-818
CDR-24BD2E89,CASE-0134,+919386662193,+913696579942,2023-01-29T08:33:00,2833,Indiranagar,TOWER-128
CDR-487D16CB,CASE-0497,+919941356537,+912129024580,2023-06-14T20:13:00,2402,Anna Nagar,TOWER-940
CDR-E3CE1499,CASE-0101,+910582788962,+919503492990,2023-06-25T15:55:00,1404,Gachibowli,TOWER-395
CDR-11BF9118,CASE-0014,+912062619351,+912507897570,2023-06-27T05:25:00,1102,Andheri West,TOWER-558
CDR-A177C576,CASE-0067,+910991974156,+911956726083,2023-06-06T00:20:00,3273,Connaught Place,TOWER-153
CDR-64112E61,CASE-0119,+916060484474,+910722861282,2023-05-15T18:21:00,2524,Salt Lake City,TOWER-888
CDR-19CC995F,CASE-0012,+915024878084,+914271636761,2023-07-09T09:44:00,2407,Bandra Kurla Complex,TOWER-706
CDR-EE1229FD,CASE-0229,+914548117348,+919085540081,2023-07-12T22:10:00,1283,Connaught Place,TOWER-353
CDR-B8FE44E2,CASE-0032,+912440682429,+915959953872,2023-10-04T03:01:00,3572,Secunderabad Railway Station,TOWER-942
CDR-87BBF75C,CASE-0266,+911782032348,+912062619351,2023-10-01T23:39:00,346,Karol Bagh,TOWER-316
CDR-9142120A,CASE-0193,+913675250257,+914271636761,2023-05-14T00:52:00,3257,Anna Nagar,TOWER-930
CDR-9621699C,CASE-0279,+915148982381,+912062619351,2023-02-10T17:49:00,3065,Jubilee Hills,TOWER-782
CDR-8E6849AE,CASE-0174,+910539363533,+910241180377,2023-07-11T21:49:00,2563,Koramangala,TOWER-877
CDR-81E8F1E4,CASE-0380,+917863804088,+912437571732,2023-04-15T13:25:00,1587,Noida Sector 18,TOWER-112
CDR-DB3F207F,CASE-0042,+919691238826,+917981217573,2023-06-28T21:43:00,1795,Noida Sector 18,TOWER-329
CDR-EDC043A2,CASE-0475,+914399993108,+913620286365,2023-04-19T14:02:00,3093,Bandra Kurla Complex,TOWER-355
CDR-65D436B3,CASE-0408,+913975433895,+913975433895,2023-02-26T20:57:00,457,Connaught Place,TOWER-427
CDR-ACF12E30,CASE-0007,+910290034167,+916497046156,2023-08-30T22:58:00,3290,Karol Bagh,TOWER-387
CDR-69BD5404,CASE-0428,+916599503486,+914610220426,2023-09-27T04:34:00,831,Secunderabad Railway Station,TOWER-841
CDR-B18CCB08,CASE-0037,+910539363533,+913547280012,2023-08-02T10:44:00,1247,Bandra Kurla Complex,TOWER-225
CDR-49DF03C0,CASE-0490,+916683533354,+911372148617,2023-05-19T08:52:00,1429,Hinjewadi,TOWER-285
CDR-AA9C92D4,CASE-0320,+916716078468,+912312794241,2023-08-29T21:27:00,794,Jubilee Hills,TOWER-448
CDR-5465EEA6,CASE-0154,+914239058338,+915920116378,2023-09-10T09:16:00,2821,Connaught Place,TOWER-182
CDR-C286A794,CASE-0147,+914271636761,+911401611245,2023-10-23T13:49:00,1772,Gachibowli,TOWER-922
CDR-16000A65,CASE-0405,+919571945536,+917806626593,2023-05-31T05:42:00,1976,Vasant Kunj,TOWER-128
CDR-F528B87E,CASE-0267,+917290393874,+911154965012,2023-10-10T15:48:00,2610,Indiranagar,TOWER-113
CDR-8041737E,CASE-0397,+913238975924,+915140721957,2023-05-25T10:46:00,3199,Secunderabad Railway Station,TOWER-588
CDR-E1AA3C53,CASE-0429,+917043408035,+911861766088,2023-06-12T09:18:00,1413,New Town,TOWER-880
CDR-17704035,CASE-0146,+910932627488,+915148982381,2023-08-27T00:24:00,2076,Anna Nagar,TOWER-601
CDR-2C02C4F2,CASE-0058,+916248863117,+913191224317,2023-01-14T21:23:00,1145,T Nagar,TOWER-467
CDR-DDB4FE44,CASE-0116,+913687677348,+913579007260,2023-01-10T21:57:00,77,Jubilee Hills,TOWER-529
CDR-47B6BAF3,CASE-0042,+919691238826,+912309402308,2023-03-06T13:30:00,3594,Anna Nagar,TOWER-347
CDR-57B0C3EF,CASE-0382,+916209181900,+914530981118,2023-02-19T04:41:00,1635,Viman Nagar,TOWER-767
CDR-BEC5ADEF,CASE-0244,+919490043838,+915783837436,2023-06-29T11:22:00,1208,Noida Sector 18,TOWER-380
CDR-91E70173,CASE-0217,+911993677634,+915024878084,2023-06-14T16:07:00,338,Viman Nagar,TOWER-613
CDR-0DF7B55B,CASE-0111,+915920116378,+914813120521,2023-10-14T13:56:00,2849,Jubilee Hills,TOWER-402
CDR-A5A470B1,CASE-0431,+915973347773,+913160599067,2023-08-08T12:27:00,3305,Jubilee Hills,TOWER-187
CDR-B902FD3D,CASE-0360,+919458484561,+911534269630,2023-08-04T07:21:00,3377,Anna Nagar,TOWER-845
CDR-04511250,CASE-0235,+913180461033,+914239058338,2023-05-04T10:07:00,3342,Connaught Place,TOWER-278
CDR-3B761B7D,CASE-0041,+916744077780,+916999025749,2023-05-05T17:49:00,2592,Gachibowli,TOWER-162
CDR-6954DD60,CASE-0047,+918843545700,+914124059507,2023-04-16T14:16:00,1663,Anna Nagar,TOWER-775
CDR-37AD599E,CASE-0258,+912891254249,+916311466023,2023-06-29T14:52:00,90,Bandra Kurla Complex,TOWER-463
CDR-70F3C046,CASE-0338,+914609507226,+913943139701,2023-05-10T20:59:00,499,Gurgaon Sector 29,TOWER-663
CDR-866F7C7F,CASE-0193,+918032839435,+912376768448,2023-06-23T23:02:00,127,Anna Nagar,TOWER-585
CDR-121C1AA3,CASE-0369,+913718122167,+917513968688,2023-02-26T18:38:00,2482,Viman Nagar,TOWER-863
CDR-C701BC4C,CASE-0129,+916117759297,+913118745437,2023-01-16T00:17:00,2055,Bandra Kurla Complex,TOWER-352
CDR-734CE226,CASE-0006,+915527465681,+911885956157,2023-02-16T05:27:00,2115,Viman Nagar,TOWER-267
CDR-E60352B0,CASE-0380,+917863804088,+913680647866,2023-06-17T00:35:00,2467,Vasant Kunj,TOWER-700
CDR-8927A930,CASE-0019,+915241749587,+918545155824,2023-01-23T10:00:00,1126,Andheri West,TOWER-856
CDR-99E27956,CASE-0392,+916591365609,+910964359801,2023-07-16T20:18:00,2342,Connaught Place,TOWER-649
CDR-4C69E4E4,CASE-0147,+914271636761,+910539363533,2023-09-14T06:37:00,1372,Hinjewadi,TOWER-642
CDR-34504FFE,CASE-0362,+917290393874,+910932627488,2023-08-30T02:36:00,223,Salt Lake City,TOWER-711
CDR-822BF151,CASE-0215,+917289286553,+917988139961,2023-02-27T05:19:00,2139,Vasant Kunj,TOWER-519
CDR-D7B1220D,CASE-0317,+915765697117,+919977500911,2023-10-17T22:38:00,2235,Bandra Kurla Complex,TOWER-886
CDR-42C772B5,CASE-0456,+910732372157,+918191442161,2023-05-18T14:02:00,166,Secunderabad Railway Station,TOWER-865
CDR-43C58354,CASE-0418,+919618547415,+912411047870,2023-07-21T18:18:00,3513,Vasant Kunj,TOWER-268
CDR-D718805D,CASE-0308,+918094245624,+910484309192,2023-10-01T03:33:00,3291,New Town,TOWER-904
CDR-1EB488FD,CASE-0033,+918099997020,+918724387460,2023-10-23T17:43:00,3415,Andheri West,TOWER-146
CDR-C2875B15,CASE-0483,+918624564306,+914476299091,2023-10-05T14:14:00,611,Connaught Place,TOWER-437
CDR-8597EADC,CASE-0075,+918611428150,+914271636761,2023-05-22T10:54:00,922,Bandra Kurla Complex,TOWER-208
CDR-50D4D1C8,CASE-0081,+911322995558,+911524918987,2023-02-08T04:26:00,822,Noida Sector 18,TOWER-890
CDR-E5AB7560,CASE-0274,+919067413639,+910716667599,2023-05-24T22:10:00,1638,Koramangala,TOWER-189
CDR-84E1E57C,CASE-0107,+914736015837,+914744487832,2023-01-26T10:25:00,1969,Bandra Kurla Complex,TOWER-143
CDR-685AA2FD,CASE-0316,+916453298851,+914548590199,2023-03-13T19:12:00,876,New Town,TOWER-472
CDR-026A491A,CASE-0177,+911043729127,+914848183693,2023-07-30T16:49:00,2098,Salt Lake City,TOWER-216
CDR-FA0D9CF3,CASE-0231,+916671162830,+917565437839,2023-02-25T22:43:00,2787,Connaught Place,TOWER-500
CDR-AD9D5842,CASE-0057,+915024878084,+916209181900,2023-09-11T04:22:00,1976,Connaught Place,TOWER-847
CDR-D9060E04,CASE-0261,+912440682429,+914359315208,2023-02-24T07:48:00,1799,Gachibowli,TOWER-500
CDR-2375A59D,CASE-0228,+910962225684,+915706770217,2023-01-19T00:18:00,234,Koramangala,TOWER-933
CDR-CCC4EFA2,CASE-0379,+916924446945,+918590711187,2023-09-03T08:03:00,1145,Andheri West,TOWER-736
CDR-07C4625E,CASE-0362,+916010966050,+910932627488,2023-06-07T11:55:00,2085,Gachibowli,TOWER-712
CDR-D4DCABF3,CASE-0307,+914239058338,+917930508294,2023-07-12T04:28:00,172,Gachibowli,TOWER-291
CDR-525469A7,CASE-0180,+916677095109,+919204288366,2023-08-30T14:31:00,1387,Indiranagar,TOWER-486
CDR-FA0BDAE3,CASE-0193,+912616150370,+912598677717,2023-07-11T21:27:00,3263,Gachibowli,TOWER-816
CDR-6BD109CE,CASE-0085,+911444784348,+916209181900,2023-10-22T16:46:00,202,Koramangala,TOWER-691
CDR-5F14DD45,CASE-0249,+919167340531,+915527465681,2023-06-21T07:38:00,3490,Connaught Place,TOWER-482
CDR-6989CE9F,CASE-0135,+911539013069,+916374820498,2023-03-15T13:47:00,2466,Anna Nagar,TOWER-275
CDR-997F20B0,CASE-0106,+915241522476,+910101173267,2023-09-28T04:00:00,3327,Secunderabad Railway Station,TOWER-676
CDR-D773048C,CASE-0027,+910134604279,+918585243452,2023-03-09T02:53:00,2295,Viman Nagar,TOWER-510
CDR-D9CF9DD1,CASE-0457,+918413476660,+911077126604,2023-02-21T14:01:00,1201,Connaught Place,TOWER-215
CDR-B8DBBEBC,CASE-0174,+914271636761,+912848587043,2023-08-07T12:37:00,1943,Indiranagar,TOWER-220
CDR-E524F086,CASE-0019,+917069859507,+912238969081,2023-07-11T07:24:00,543,Indiranagar,TOWER-387
CDR-F21309C6,CASE-0422,+918545155824,+917290393874,2023-06-14T14:00:00,2104,Anna Nagar,TOWER-718
CDR-06CEECC5,CASE-0250,+915867724943,+919127393332,2023-01-07T02:17:00,1448,Secunderabad Railway Station,TOWER-954
CDR-C7E1A2A7,CASE-0255,+910660586985,+919689415527,2023-07-25T11:09:00,2904,Salt Lake City,TOWER-819
CDR-4C1BA9B7,CASE-0482,+917290393874,+917290393874,2023-03-19T23:27:00,1442,Gurgaon Sector 29,TOWER-843
CDR-373EDCB4,CASE-0029,+915185769090,+916209181900,2023-05-12T17:08:00,559,Vasant Kunj,TOWER-772
CDR-57879687,CASE-0191,+915148982381,+914310977929,2023-10-27T08:25:00,368,Anna Nagar,TOWER-256
CDR-C5E07247,CASE-0109,+915613029727,+916897302406,2023-05-30T23:02:00,3470,Indiranagar,TOWER-928
CDR-A688CDC2,CASE-0246,+918843545700,+914271636761,2023-10-16T11:21:00,1097,Connaught Place,TOWER-983
CDR-8196A214,CASE-0078,+910539363533,+912848587043,2023-10-18T15:28:00,1168,Indiranagar,TOWER-294
CDR-3F67E3CD,CASE-0464,+919744029431,+911885956157,2023-10-25T10:02:00,3069,Vasant Kunj,TOWER-840
CDR-4BA13192,CASE-0068,+911923532772,+912440682429,2023-10-27T04:32:00,313,T Nagar,TOWER-793
CDR-191EF286,CASE-0151,+912273170905,+915890433820,2023-08-18T06:08:00,1385,Karol Bagh,TOWER-362
CDR-8EF300D4,CASE-0163,+913084772999,+912078100187,2023-04-05T08:13:00,1227,Karol Bagh,TOWER-476
CDR-64D7D984,CASE-0458,+915024878084,+913547280012,2023-10-06T13:47:00,1019,Secunderabad Railway Station,TOWER-777
CDR-0CC3AD0E,CASE-0272,+914271636761,+913975433895,2023-01-29T10:20:00,2513,Karol Bagh,TOWER-413
CDR-0A261804,CASE-0382,+916209181900,+912290000018,2023-03-24T01:53:00,3330,Koramangala,TOWER-203
CDR-236CD608,CASE-0207,+912792353649,+917066074527,2023-10-26T00:40:00,2551,Gurgaon Sector 29,TOWER-619
CDR-7A20F3C9,CASE-0064,+918545155824,+911782032348,2023-02-08T10:19:00,1498,Hinjewadi,TOWER-451
CDR-BD6F3686,CASE-0374,+911643997043,+916820610266,2023-09-06T07:14:00,2241,Indiranagar,TOWER-938
CDR-73DB5EB4,CASE-0113,+912040738723,+910753540823,2023-04-19T04:08:00,605,Viman Nagar,TOWER-714
CDR-DB62DDBA,CASE-0465,+914678612658,+911199869460,2023-10-09T17:50:00,2320,Gachibowli,TOWER-749
CDR-22A42506,CASE-0027,+917209157503,+914488174068,2023-03-20T22:02:00,2341,Viman Nagar,TOWER-760
CDR-A4038134,CASE-0283,+914030400199,+919364864317,2023-08-07T01:46:00,3565,Bandra Kurla Complex,TOWER-589
CDR-0932ADFE,CASE-0438,+917290393874,+911885956157,2023-06-08T04:34:00,3257,Connaught Place,TOWER-911
CDR-934C8055,CASE-0054,+917941313161,+913121201754,2023-01-05T11:08:00,1341,Anna Nagar,TOWER-838
CDR-BF5CF5B8,CASE-0007,+910290034167,+911771392586,2023-05-18T13:39:00,1995,T Nagar,TOWER-935
CDR-38F95051,CASE-0304,+915548094342,+911782032348,2023-03-02T09:00:00,355,Noida Sector 18,TOWER-253
CDR-36314A3A,CASE-0465,+914678612658,+913221938537,2023-05-28T15:53:00,731,Jubilee Hills,TOWER-612
CDR-81112249,CASE-0075,+912848587043,+913294140870,2023-10-10T02:27:00,2308,Jubilee Hills,TOWER-705
CDR-B2E8F254,CASE-0435,+916209181900,+915024878084,2023-04-19T16:31:00,730,Koramangala,TOWER-780
CDR-190B168F,CASE-0377,+919538090596,+913046033005,2023-06-29T20:16:00,2911,Anna Nagar,TOWER-440
CDR-754DA292,CASE-0387,+915401475726,+912956811775,2023-02-13T15:39:00,3073,Andheri West,TOWER-895
CDR-4E04482A,CASE-0141,+918514479386,+913041450407,2023-02-28T11:38:00,1021,Andheri West,TOWER-517
CDR-5C2D4E3A,CASE-0497,+919941356537,+912502781164,2023-04-12T13:50:00,1216,Gachibowli,TOWER-194
CDR-E421DF53,CASE-0427,+912645566158,+916384998864,2023-02-12T20:25:00,3557,New Town,TOWER-460
CDR-85D01112,CASE-0279,+910932627488,+913312074047,2023-10-16T21:10:00,892,T Nagar,TOWER-774
CDR-9EC6ABCE,CASE-0474,+911685532300,+914570718842,2023-02-02T21:02:00,3560,Andheri West,TOWER-707
CDR-390EBA2B,CASE-0409,+917541620441,+911104617599,2023-09-16T16:22:00,1813,Andheri West,TOWER-139
CDR-50322914,CASE-0445,+910753540823,+916836823883,2023-07-15T05:56:00,597,Secunderabad Railway Station,TOWER-755
CDR-B75DB028,CASE-0269,+917290393874,+912154384756,2023-06-01T23:38:00,1089,Salt Lake City,TOWER-196
CDR-A9B00D3E,CASE-0290,+911782032348,+915260188862,2023-03-19T00:05:00,3350,Hinjewadi,TOWER-845
CDR-FA70E9BA,CASE-0333,+917879811619,+919951631481,2023-08-23T06:38:00,2991,T Nagar,TOWER-663
CDR-59646A85,CASE-0287,+918590546096,+910932627488,2023-10-25T01:59:00,2585,Vasant Kunj,TOWER-876
CDR-D03EDC10,CASE-0381,+918236906110,+912873701965,2023-03-18T09:11:00,3345,Gurgaon Sector 29,TOWER-228
CDR-B0D522E1,CASE-0034,+916287281578,+915772256741,2023-03-23T19:45:00,1454,Gachibowli,TOWER-901
CDR-A96868AA,CASE-0266,+915781456079,+918545155824,2023-09-08T22:22:00,2764,Koramangala,TOWER-326
CDR-A009CB71,CASE-0324,+917290393874,+910170820573,2023-10-24T03:03:00,1534,Jubilee Hills,TOWER-722
CDR-7BE64E03,CASE-0496,+914730925098,+915920116378,2023-09-26T16:00:00,3063,Gachibowli,TOWER-836
CDR-615AFA47,CASE-0270,+911344878466,+917403412447,2023-07-05T18:10:00,2630,Viman Nagar,TOWER-845
CDR-4BEAFD82,CASE-0251,+918545155824,+912976246704,2023-04-30T04:19:00,340,Noida Sector 18,TOWER-544
CDR-97828115,CASE-0018,+913632681752,+914532176558,2023-02-02T08:10:00,1200,Vasant Kunj,TOWER-963
CDR-71AF840C,CASE-0428,+918010207680,+911782032348,2023-09-02T04:50:00,717,Jubilee Hills,TOWER-494
CDR-9F3C5401,CASE-0326,+910938543884,+911436464163,2023-08-24T19:28:00,241,Gurgaon Sector 29,TOWER-101
CDR-C75D5601,CASE-0119,+916060484474,+914129581752,2023-05-05T18:16:00,1113,Anna Nagar,TOWER-348
CDR-E98AA0CE,CASE-0016,+911885956157,+917261185457,2023-01-30T23:56:00,430,Indiranagar,TOWER-986
CDR-77FAA047,CASE-0289,+915991715007,+919982683691,2023-06-24T21:43:00,351,Vasant Kunj,TOWER-176
CDR-934660BB,CASE-0255,+913465502035,+917484786299,2023-10-13T05:08:00,3232,Karol Bagh,TOWER-549
CDR-4C9D6397,CASE-0141,+915773920874,+916612765776,2023-03-23T10:54:00,3132,New Town,TOWER-568
CDR-195C9666,CASE-0274,+914897219099,+911968021847,2023-09-20T12:55:00,1418,Noida Sector 18,TOWER-598
CDR-31968B87,CASE-0390,+912596986383,+917558064406,2023-07-17T12:38:00,2062,Jubilee Hills,TOWER-675
CDR-DFB9A3C4,CASE-0014,+912062619351,+915784967553,2023-02-21T07:12:00,261,Noida Sector 18,TOWER-515
CDR-E3B076A4,CASE-0465,+915745977723,+914428364296,2023-02-21T08:07:00,50,Gurgaon Sector 29,TOWER-298
CDR-15FEA896,CASE-0032,+912440682429,+911201003755,2023-07-17T00:19:00,1038,Connaught Place,TOWER-924
CDR-298F40AA,CASE-0364,+914575175709,+912110288951,2023-10-11T03:10:00,3395,Vasant Kunj,TOWER-950
CDR-75E02E14,CASE-0201,+911437311890,+916635784436,2023-05-12T00:33:00,466,Gurgaon Sector 29,TOWER-747
CDR-4B83E828,CASE-0369,+919565034289,+913873120890,2023-01-07T22:07:00,2988,Salt Lake City,TOWER-337
CDR-85AFAE13,CASE-0124,+911578547657,+916215548461,2023-08-31T07:00:00,1045,New Town,TOWER-135
CDR-B40361D5,CASE-0458,+915024878084,+910753540823,2023-01-13T01:28:00,1468,Connaught Place,TOWER-872
CDR-7D6DF393,CASE-0135,+911652566271,+919015202914,2023-08-18T08:59:00,1868,Koramangala,TOWER-154
CDR-A127C54A,CASE-0153,+914271636761,+915024878084,2023-04-06T14:36:00,3415,Koramangala,TOWER-932
CDR-C5B551BA,CASE-0376,+914675877093,+912447264563,2023-06-26T00:28:00,619,Salt Lake City,TOWER-837
CDR-E1DB91C0,CASE-0131,+910956977119,+913879112979,2023-08-21T01:55:00,1189,Salt Lake City,TOWER-873
CDR-2467B56A,CASE-0471,+917060340842,+917172830061,2023-03-14T10:40:00,1184,Koramangala,TOWER-514
CDR-86EA5B84,CASE-0346,+914239058338,+914033116349,2023-02-02T22:18:00,1986,Viman Nagar,TOWER-634
CDR-04139445,CASE-0233,+916307331452,+911683858637,2023-07-16T21:20:00,3083,Koramangala,TOWER-128
CDR-7DB59DAC,CASE-0362,+916455343021,+919458484561,2023-09-05T22:55:00,3370,Hinjewadi,TOWER-541
CDR-C18DA33D,CASE-0365,+910932627488,+919458484561,2023-05-31T12:29:00,2208,Gachibowli,TOWER-471
CDR-060CF71D,CASE-0299,+911333449934,+915240449662,2023-02-19T16:57:00,1762,New Town,TOWER-349
CDR-A5F23E58,CASE-0013,+911143514686,+916130065206,2023-01-24T18:13:00,653,Jubilee Hills,TOWER-516
CDR-4D8E6758,CASE-0387,+915401475726,+916463145572,2023-04-13T02:01:00,1445,Andheri West,TOWER-398
CDR-13B7D512,CASE-0086,+910163525510,+911772745905,2023-05-25T13:36:00,234,New Town,TOWER-237
CDR-66FA0631,CASE-0322,+911504615274,+910849169926,2023-05-02T10:06:00,823,Viman Nagar,TOWER-583
CDR-72181AE7,CASE-0293,+917655870708,+918745230022,2023-04-06T18:25:00,1524,Secunderabad Railway Station,TOWER-927
CDR-EA55EF79,CASE-0413,+918044831798,+913518775677,2023-08-01T15:30:00,1697,Karol Bagh,TOWER-581
CDR-868AC82E,CASE-0280,+918932983493,+919198587557,2023-04-22T08:35:00,1029,Gachibowli,TOWER-784
CDR-152943C5,CASE-0388,+912875280113,+912403791487,2023-06-10T13:17:00,2522,Koramangala,TOWER-510
CDR-188E431C,CASE-0174,+910539363533,+910134604279,2023-06-14T20:40:00,41,Jubilee Hills,TOWER-929
CDR-B6E616EC,CASE-0283,+913426117548,+912922311215,2023-06-11T21:58:00,2204,Hinjewadi,TOWER-933
CDR-2248A555,CASE-0441,+918797573856,+910426125576,2023-09-29T16:38:00,17,New Town,TOWER-221
CDR-B90D7EE1,CASE-0394,+917749462059,+911885956157,2023-08-29T01:03:00,1487,Koramangala,TOWER-999
CDR-671292FD,CASE-0366,+917378067955,+916979513779,2023-08-13T21:39:00,1849,Hinjewadi,TOWER-397
CDR-5C53322E,CASE-0203,+912848587043,+911067289852,2023-08-21T23:56:00,284,Gurgaon Sector 29,TOWER-368
CDR-6A2783B3,CASE-0483,+918624564306,+910379733154,2023-07-02T11:18:00,2501,Gachibowli,TOWER-679
CDR-C5992D1E,CASE-0462,+916831640900,+917774260425,2023-05-16T12:22:00,509,Bandra Kurla Complex,TOWER-312
CDR-348277A7,CASE-0440,+910860574459,+912821686244,2023-05-12T19:51:00,783,Gachibowli,TOWER-850
CDR-F8E3530F,CASE-0135,+917499454816,+910964484159,2023-03-03T17:42:00,336,Viman Nagar,TOWER-987
CDR-987AB350,CASE-0083,+911342158903,+918525320520,2023-02-11T12:14:00,2129,Viman Nagar,TOWER-800
CDR-DE9AEEAD,CASE-0162,+915073443306,+911782032348,2023-04-27T20:27:00,1320,Connaught Place,TOWER-385
CDR-1DF6E9FB,CASE-0381,+918236906110,+916560189913,2023-02-11T05:35:00,3165,T Nagar,TOWER-677
CDR-4DA4BC86,CASE-0231,+916780341720,+916583996094,2023-05-06T15:13:00,1868,Connaught Place,TOWER-159
CDR-69945683,CASE-0469,+914178178164,+913608715525,2023-01-15T05:22:00,1061,Vasant Kunj,TOWER-713
CDR-989CF05D,CASE-0126,+912655514057,+916292778134,2023-01-16T08:51:00,2832,Karol Bagh,TOWER-643
CDR-1ED3F101,CASE-0082,+910319341278,+915361124788,2023-09-30T08:58:00,915,Gurgaon Sector 29,TOWER-620
CDR-FB4F5384,CASE-0092,+918725481381,+910344619005,2023-01-11T00:09:00,1531,Noida Sector 18,TOWER-584
CDR-B127F037,CASE-0216,+916607948271,+917179838387,2023-01-14T11:49:00,3129,Secunderabad Railway Station,TOWER-266
CDR-1EFF3E93,CASE-0265,+917174127261,+914077614825,2023-01-17T06:44:00,1761,Hinjewadi,TOWER-484
CDR-8C6EBF84,CASE-0306,+914271636761,+918320266388,2023-08-22T18:18:00,2658,Gachibowli,TOWER-177
CDR-E3D8193C,CASE-0459,+910905902783,+919190866063,2023-09-06T17:18:00,2908,Hinjewadi,TOWER-460
CDR-91E29E55,CASE-0211,+911251754409,+919144876147,2023-09-14T20:20:00,76,Viman Nagar,TOWER-181
CDR-49A05ABF,CASE-0292,+915041435052,+910244013247,2023-03-04T13:41:00,1960,Koramangala,TOWER-103
CDR-420B73C4,CASE-0456,+917015744250,+916675804634,2023-08-22T21:08:00,1890,Koramangala,TOWER-772
CDR-EDF6179F,CASE-0190,+914143056364,+911212611887,2023-07-02T04:11:00,885,Gurgaon Sector 29,TOWER-374
CDR-792F1D71,CASE-0404,+915850796909,+912410807893,2023-01-12T10:02:00,2057,Bandra Kurla Complex,TOWER-998
CDR-BE6D4E2F,CASE-0008,+917498717859,+914449608763,2023-02-14T23:04:00,660,Indiranagar,TOWER-854
CDR-7FE18BF0,CASE-0332,+912320285188,+913101672990,2023-09-27T01:14:00,3278,Indiranagar,TOWER-684
CDR-6A245155,CASE-0136,+914000347048,+912643539430,2023-08-28T16:11:00,312,Andheri West,TOWER-443
CDR-A7023D2A,CASE-0199,+917290393874,+918446678893,2023-03-13T00:44:00,211,New Town,TOWER-911
CDR-7C883D8B,CASE-0302,+918341046989,+918526930343,2023-09-21T17:10:00,555,Secunderabad Railway Station,TOWER-536
CDR-B904E4CD,CASE-0303,+912209263659,+912679701948,2023-01-05T09:23:00,1337,New Town,TOWER-121
CDR-EFE916D2,CASE-0373,+917139060423,+915003424357,2023-06-26T08:50:00,1227,Secunderabad Railway Station,TOWER-655
CDR-8C37FFC5,CASE-0142,+919606541892,+910021229983,2023-07-23T17:22:00,1998,Andheri West,TOWER-889
CDR-48C31066,CASE-0229,+910539363533,+912848587043,2023-06-29T20:48:00,3318,Viman Nagar,TOWER-632
CDR-322B6B77,CASE-0115,+912661744368,+910475746230,2023-06-21T08:06:00,2552,Gachibowli,TOWER-758
CDR-E6FCA6CB,CASE-0001,+917161184225,+916630706626,2023-08-15T01:35:00,1200,Bandra Kurla Complex,TOWER-980
CDR-8D3B002E,CASE-0497,+919982300171,+918340180583,2023-06-18T22:39:00,2098,Indiranagar,TOWER-131
CDR-E4042662,CASE-0232,+919801829152,+915327712432,2023-04-13T02:59:00,2747,Vasant Kunj,TOWER-787
CDR-F3768065,CASE-0204,+913526581723,+915946060730,2023-10-21T16:01:00,1836,Connaught Place,TOWER-387
CDR-C951395D,CASE-0063,+913967092791,+916836823883,2023-06-02T03:37:00,404,Gurgaon Sector 29,TOWER-854
CDR-81AAB90B,CASE-0068,+914941199273,+910037754753,2023-05-09T17:32:00,1498,T Nagar,TOWER-386
CDR-5662E9AF,CASE-0092,+917493489727,+918040264004,2023-02-13T14:52:00,720,Jubilee Hills,TOWER-777
CDR-275476CA,CASE-0020,+915148982381,+917249853525,2023-04-08T08:44:00,2309,Indiranagar,TOWER-769
CDR-6A6BDF77,CASE-0481,+911917950043,+914106074420,2023-10-17T14:12:00,1740,Koramangala,TOWER-915
CDR-10D71763,CASE-0056,+917441627280,+918220507640,2023-07-15T09:05:00,3516,New Town,TOWER-498
CDR-F9868455,CASE-0099,+918843545700,+918843545700,2023-07-03T15:27:00,1222,Gachibowli,TOWER-512
CDR-6258D81B,CASE-0358,+919872870214,+916176953777,2023-07-07T21:03:00,2457,Gachibowli,TOWER-154
CDR-63569EB0,CASE-0431,+915973347773,+912127298260,2023-01-25T07:09:00,1239,Vasant Kunj,TOWER-223
CDR-23C55D4B,CASE-0360,+917290393874,+918756966496,2023-05-20T17:03:00,12,Indiranagar,TOWER-621
CDR-9A8075D7,CASE-0296,+919479609590,+916209181900,2023-04-14T14:05:00,2846,Salt Lake City,TOWER-811
