sender,receiver,amount,upi,timestamp,transaction_id,case_id
510000499940,510000503511,383032.00,riya.0142@ybl,2026-01-02T23:48:00.000Z,TXN-0000229,FIR-2026-0229
510000517795,510000521366,390951.00,suresh.0147@okicici,2026-01-02T23:59:00.000Z,TXN-0000230,FIR-2026-0230
510000535650,510000539221,398870.00,aditi.0152@okaxis,2026-01-03T00:10:00.000Z,TXN-0000231,FIR-2026-0231
510000553505,510000557076,406789.00,divya.0157@oksbi,2026-01-03T00:21:00.000Z,TXN-0000232,FIR-2026-0232
510000571360,510000574931,414708.00,manoj.0162@upi,2026-01-03T00:32:00.000Z,TXN-0000233,FIR-2026-0233
510000589215,510000592786,422627.00,pranav.0167@paytm,2026-01-03T00:43:00.000Z,TXN-0000234,FIR-2026-0234
510000607070,510000610641,430546.00,riya.0172@ybl,2026-01-03T00:54:00.000Z,TXN-0000235,FIR-2026-0235
510000624925,510000628496,438465.00,suresh.0177@okicici,2026-01-03T01:05:00.000Z,TXN-0000236,FIR-2026-0236
510000642780,510000646351,446384.00,aditi.0182@okaxis,2026-01-03T01:16:00.000Z,TXN-0000237,FIR-2026-0237
510000660635,510000664206,454303.00,divya.0187@oksbi,2026-01-03T01:27:00.000Z,TXN-0000238,FIR-2026-0238
510000678490,510000682061,462222.00,manoj.0192@upi,2026-01-03T01:38:00.000Z,TXN-0000239,FIR-2026-0239
510000696345,510000699916,470141.00,pranav.0197@paytm,2026-01-03T01:49:00.000Z,TXN-0000240,FIR-2026-0240
510000003571,510000007142,3060.00,akash.0003@okicici,2026-01-03T02:00:00.000Z,TXN-0000241,FIR-2026-0241
510000021426,510000024997,10979.00,farhan.0008@okaxis,2026-01-03T02:11:00.000Z,TXN-0000242,FIR-2026-0242
510000039281,510000042852,18898.00,meera.0013@oksbi,2026-01-03T02:22:00.000Z,TXN-0000243,FIR-2026-0243
510000057136,510000060707,526817.00,priya.0018@upi,2026-01-03T02:33:00.000Z,TXN-0000244,FIR-2026-0244
510000074991,510000078562,34736.00,rohan.0023@paytm,2026-01-03T02:44:00.000Z,TXN-0000245,FIR-2026-0245
510000092846,510000096417,42655.00,tanvi.0028@ybl,2026-01-03T02:55:00.000Z,TXN-0000246,FIR-2026-0246
510000110701,510000114272,50574.00,akash.0033@okicici,2026-01-03T03:06:00.000Z,TXN-0000247,FIR-2026-0247
510000128556,510000132127,58493.00,farhan.0038@okaxis,2026-01-03T03:17:00.000Z,TXN-0000248,FIR-2026-0248
510000146411,510000149982,66412.00,meera.0043@oksbi,2026-01-03T03:28:00.000Z,TXN-0000249,FIR-2026-0249
510000164266,510000167837,74331.00,priya.0048@upi,2026-01-03T03:39:00.000Z,TXN-0000250,FIR-2026-0250
510000182121,510000185692,82250.00,rohan.0053@paytm,2026-01-03T03:50:00.000Z,TXN-0000251,FIR-2026-0251
510000199976,510000203547,90169.00,tanvi.0058@ybl,2026-01-03T04:01:00.000Z,TXN-0000252,FIR-2026-0252
510000217831,510000221402,98088.00,akash.0063@okicici,2026-01-03T04:12:00.000Z,TXN-0000253,FIR-2026-0253
510000235686,510000239257,106007.00,farhan.0068@okaxis,2026-01-03T04:23:00.000Z,TXN-0000254,FIR-2026-0254
510000253541,510000257112,113926.00,meera.0073@oksbi,2026-01-03T04:34:00.000Z,TXN-0000255,FIR-2026-0255
510000271396,510000274967,121845.00,priya.0078@upi,2026-01-03T04:45:00.000Z,TXN-0000256,FIR-2026-0256
510000289251,510000292822,129764.00,rohan.0083@paytm,2026-01-03T04:56:00.000Z,TXN-0000257,FIR-2026-0257
510000307106,510000310677,137683.00,tanvi.0088@ybl,2026-01-03T05:07:00.000Z,TXN-0000258,FIR-2026-0258
510000324961,510000328532,145602.00,akash.0093@okicici,2026-01-03T05:18:00.000Z,TXN-0000259,FIR-2026-0259
510000342816,510000346387,153521.00,farhan.0098@okaxis,2026-01-03T05:29:00.000Z,TXN-0000260,FIR-2026-0260
510000360671,510000364242,161440.00,meera.0103@oksbi,2026-01-03T05:40:00.000Z,TXN-0000261,FIR-2026-0261
510000378526,510000382097,169359.00,priya.0108@upi,2026-01-03T05:51:00.000Z,TXN-0000262,FIR-2026-0262
510000396381,510000399952,177278.00,rohan.0113@paytm,2026-01-03T06:02:00.000Z,TXN-0000263,FIR-2026-0263
510000414236,510000417807,185197.00,tanvi.0118@ybl,2026-01-03T06:13:00.000Z,TXN-0000264,FIR-2026-0264
510000432091,510000435662,193116.00,akash.0123@okicici,2026-01-03T06:24:00.000Z,TXN-0000265,FIR-2026-0265
510000449946,510000453517,201035.00,farhan.0128@okaxis,2026-01-03T06:35:00.000Z,TXN-0000266,FIR-2026-0266
510000467801,510000471372,208954.00,meera.0133@oksbi,2026-01-03T06:46:00.000Z,TXN-0000267,FIR-2026-0267
510000485656,510000489227,216873.00,priya.0138@upi,2026-01-03T06:57:00.000Z,TXN-0000268,FIR-2026-0268
510000503511,510000507082,224792.00,rohan.0143@paytm,2026-01-03T07:08:00.000Z,TXN-0000269,FIR-2026-0269
510000521366,510000524937,232711.00,tanvi.0148@ybl,2026-01-03T07:19:00.000Z,TXN-0000270,FIR-2026-0270
510000539221,510000542792,240630.00,akash.0153@okicici,2026-01-03T07:30:00.000Z,TXN-0000271,FIR-2026-0271
510000557076,510000560647,248549.00,farhan.0158@okaxis,2026-01-03T07:41:00.000Z,TXN-0000272,FIR-2026-0272
510000574931,510000578502,256468.00,meera.0163@oksbi,2026-01-03T07:52:00.000Z,TXN-0000273,FIR-2026-0273
510000592786,510000596357,264387.00,priya.0168@upi,2026-01-03T08:03:00.000Z,TXN-0000274,FIR-2026-0274
510000610641,510000614212,272306.00,rohan.0173@paytm,2026-01-03T08:14:00.000Z,TXN-0000275,FIR-2026-0275
510000628496,510000632067,280225.00,tanvi.0178@ybl,2026-01-03T08:25:00.000Z,TXN-0000276,FIR-2026-0276
510000646351,510000649922,288144.00,akash.0183@okicici,2026-01-03T08:36:00.000Z,TXN-0000277,FIR-2026-0277
510000664206,510000667777,296063.00,farhan.0188@okaxis,2026-01-03T08:47:00.000Z,TXN-0000278,FIR-2026-0278
510000682061,510000685632,303982.00,meera.0193@oksbi,2026-01-03T08:58:00.000Z,TXN-0000279,FIR-2026-0279
510000699916,510000703487,311901.00,priya.0198@upi,2026-01-03T09:09:00.000Z,TXN-0000280,FIR-2026-0280
510000007142,510000010713,319820.00,ananya.0004@ybl,2026-01-03T09:20:00.000Z,TXN-0000281,FIR-2026-0281
510000024997,510000028568,327739.00,ishita.0009@okicici,2026-01-03T09:31:00.000Z,TXN-0000282,FIR-2026-0282
510000042852,510000046423,335658.00,neha.0014@okaxis,2026-01-03T09:42:00.000Z,TXN-0000283,FIR-2026-0283
510000060707,510000064278,843577.00,rahul.0019@oksbi,2026-01-03T09:53:00.000Z,TXN-0000284,FIR-2026-0284
510000078562,510000082133,351496.00,sameer.0024@upi,2026-01-03T10:04:00.000Z,TXN-0000285,FIR-2026-0285
510000096417,510000099988,359415.00,varun.0029@paytm,2026-01-03T10:15:00.000Z,TXN-0000286,FIR-2026-0286
510000114272,510000117843,367334.00,ananya.0034@ybl,2026-01-03T10:26:00.000Z,TXN-0000287,FIR-2026-0287
510000132127,510000135698,375253.00,ishita.0039@okicici,2026-01-03T10:37:00.000Z,TXN-0000288,FIR-2026-0288
510000149982,510000153553,383172.00,neha.0044@okaxis,2026-01-03T10:48:00.000Z,TXN-0000289,FIR-2026-0289
510000167837,510000171408,391091.00,rahul.0049@oksbi,2026-01-03T10:59:00.000Z,TXN-0000290,FIR-2026-0290
510000185692,510000189263,399010.00,sameer.0054@upi,2026-01-03T11:10:00.000Z,TXN-0000291,FIR-2026-0291
510000203547,510000207118,406929.00,varun.0059@paytm,2026-01-03T11:21:00.000Z,TXN-0000292,FIR-2026-0292
510000221402,510000224973,414848.00,ananya.0064@ybl,2026-01-03T11:32:00.000Z,TXN-0000293,FIR-2026-0293
510000239257,510000242828,422767.00,ishita.0069@okicici,2026-01-03T11:43:00.000Z,TXN-0000294,FIR-2026-0294
510000257112,510000260683,430686.00,neha.0074@okaxis,2026-01-03T11:54:00.000Z,TXN-0000295,FIR-2026-0295
510000274967,510000278538,438605.00,rahul.0079@oksbi,2026-01-03T12:05:00.000Z,TXN-0000296,FIR-2026-0296
510000292822,510000296393,446524.00,sameer.0084@upi,2026-01-03T12:16:00.000Z,TXN-0000297,FIR-2026-0297
510000310677,510000314248,454443.00,varun.0089@paytm,2026-01-03T12:27:00.000Z,TXN-0000298,FIR-2026-0298
510000328532,510000332103,462362.00,ananya.0094@ybl,2026-01-03T12:38:00.000Z,TXN-0000299,FIR-2026-0299
510000346387,510000349958,470281.00,ishita.0099@okicici,2026-01-03T12:49:00.000Z,TXN-0000300,FIR-2026-0300
510000364242,510000367813,3200.00,neha.0104@okaxis,2026-01-03T13:00:00.000Z,TXN-0000301,FIR-2026-0301
510000382097,510000385668,11119.00,rahul.0109@oksbi,2026-01-03T13:11:00.000Z,TXN-0000302,FIR-2026-0302
510000399952,510000403523,19038.00,sameer.0114@upi,2026-01-03T13:22:00.000Z,TXN-0000303,FIR-2026-0303
510000417807,510000421378,26957.00,varun.0119@paytm,2026-01-03T13:33:00.000Z,TXN-0000304,FIR-2026-0304
510000435662,510000439233,34876.00,ananya.0124@ybl,2026-01-03T13:44:00.000Z,TXN-0000305,FIR-2026-0305
510000453517,510000457088,42795.00,ishita.0129@okicici,2026-01-03T13:55:00.000Z,TXN-0000306,FIR-2026-0306
510000471372,510000474943,50714.00,neha.0134@okaxis,2026-01-03T14:06:00.000Z,TXN-0000307,FIR-2026-0307
510000489227,510000492798,58633.00,rahul.0139@oksbi,2026-01-03T14:17:00.000Z,TXN-0000308,FIR-2026-0308
510000507082,510000510653,66552.00,sameer.0144@upi,2026-01-03T14:28:00.000Z,TXN-0000309,FIR-2026-0309
510000524937,510000528508,74471.00,varun.0149@paytm,2026-01-03T14:39:00.000Z,TXN-0000310,FIR-2026-0310
510000542792,510000546363,82390.00,ananya.0154@ybl,2026-01-03T14:50:00.000Z,TXN-0000311,FIR-2026-0311
510000560647,510000564218,90309.00,ishita.0159@okicici,2026-01-03T15:01:00.000Z,TXN-0000312,FIR-2026-0312
510000578502,510000582073,98228.00,neha.0164@okaxis,2026-01-03T15:12:00.000Z,TXN-0000313,FIR-2026-0313
510000596357,510000599928,106147.00,rahul.0169@oksbi,2026-01-03T15:23:00.000Z,TXN-0000314,FIR-2026-0314
510000614212,510000617783,114066.00,sameer.0174@upi,2026-01-03T15:34:00.000Z,TXN-0000315,FIR-2026-0315
510000632067,510000635638,121985.00,varun.0179@paytm,2026-01-03T15:45:00.000Z,TXN-0000316,FIR-2026-0316
510000649922,510000653493,129904.00,ananya.0184@ybl,2026-01-03T15:56:00.000Z,TXN-0000317,FIR-2026-0317
510000667777,510000671348,137823.00,ishita.0189@okicici,2026-01-03T16:07:00.000Z,TXN-0000318,FIR-2026-0318
510000685632,510000689203,145742.00,neha.0194@okaxis,2026-01-03T16:18:00.000Z,TXN-0000319,FIR-2026-0319
510000703487,510000707058,153661.00,rahul.0199@oksbi,2026-01-03T16:29:00.000Z,TXN-0000320,FIR-2026-0320
510000010713,510000014284,161580.00,arjun.0005@paytm,2026-01-03T16:40:00.000Z,TXN-0000321,FIR-2026-0321
510000028568,510000032139,169499.00,kabir.0010@ybl,2026-01-03T16:51:00.000Z,TXN-0000322,FIR-2026-0322
510000046423,510000049994,177418.00,nikhil.0015@okicici,2026-01-03T17:02:00.000Z,TXN-0000323,FIR-2026-0323
510000064278,510000067849,685337.00,rajesh.0020@okaxis,2026-01-03T17:13:00.000Z,TXN-0000324,FIR-2026-0324
510000082133,510000085704,193256.00,sanjay.0025@oksbi,2026-01-03T17:24:00.000Z,TXN-0000325,FIR-2026-0325
510000099988,510000103559,201175.00,vikram.0030@upi,2026-01-03T17:35:00.000Z,TXN-0000326,FIR-2026-0326
510000117843,510000121414,209094.00,arjun.0035@paytm,2026-01-03T17:46:00.000Z,TXN-0000327,FIR-2026-0327
510000135698,510000139269,217013.00,kabir.0040@ybl,2026-01-03T17:57:00.000Z,TXN-0000328,FIR-2026-0328
510000153553,510000157124,224932.00,nikhil.0045@okicici,2026-01-03T18:08:00.000Z,TXN-0000329,FIR-2026-0329
510000171408,510000174979,232851.00,rajesh.0050@okaxis,2026-01-03T18:19:00.000Z,TXN-0000330,FIR-2026-0330
510000189263,510000192834,240770.00,sanjay.0055@oksbi,2026-01-03T18:30:00.000Z,TXN-0000331,FIR-2026-0331
510000207118,510000210689,248689.00,vikram.0060@upi,2026-01-03T18:41:00.000Z,TXN-0000332,FIR-2026-0332
510000224973,510000228544,256608.00,arjun.0065@paytm,2026-01-03T18:52:00.000Z,TXN-0000333,FIR-2026-0333
510000242828,510000246399,264527.00,kabir.0070@ybl,2026-01-03T19:03:00.000Z,TXN-0000334,FIR-2026-0334
510000260683,510000264254,272446.00,nikhil.0075@okicici,2026-01-03T19:14:00.000Z,TXN-0000335,FIR-2026-0335
510000278538,510000282109,280365.00,rajesh.0080@okaxis,2026-01-03T19:25:00.000Z,TXN-0000336,FIR-2026-0336
510000296393,510000299964,288284.00,sanjay.0085@oksbi,2026-01-03T19:36:00.000Z,TXN-0000337,FIR-2026-0337
510000314248,510000317819,296203.00,vikram.0090@upi,2026-01-03T19:47:00.000Z,TXN-0000338,FIR-2026-0338
510000332103,510000335674,304122.00,arjun.0095@paytm,2026-01-03T19:58:00.000Z,TXN-0000339,FIR-2026-0339
510000349958,510000353529,312041.00,kabir.0100@ybl,2026-01-03T20:09:00.000Z,TXN-0000340,FIR-2026-0340
510000367813,510000371384,319960.00,nikhil.0105@okicici,2026-01-03T20:20:00.000Z,TXN-0000341,FIR-2026-0341
510000385668,510000389239,327879.00,rajesh.0110@okaxis,2026-01-03T20:31:00.000Z,TXN-0000342,FIR-2026-0342
510000403523,510000407094,335798.00,sanjay.0115@oksbi,2026-01-03T20:42:00.000Z,TXN-0000343,FIR-2026-0343
510000421378,510000424949,343717.00,vikram.0120@upi,2026-01-03T20:53:00.000Z,TXN-0000344,FIR-2026-0344
510000439233,510000442804,351636.00,arjun.0125@paytm,2026-01-03T21:04:00.000Z,TXN-0000345,FIR-2026-0345
510000457088,510000460659,359555.00,kabir.0130@ybl,2026-01-03T21:15:00.000Z,TXN-0000346,FIR-2026-0346
510000474943,510000478514,367474.00,nikhil.0135@okicici,2026-01-03T21:26:00.000Z,TXN-0000347,FIR-2026-0347
510000492798,510000496369,375393.00,rajesh.0140@okaxis,2026-01-03T21:37:00.000Z,TXN-0000348,FIR-2026-0348
510000510653,510000514224,383312.00,sanjay.0145@oksbi,2026-01-03T21:48:00.000Z,TXN-0000349,FIR-2026-0349
510000528508,510000532079,391231.00,vikram.0150@upi,2026-01-03T21:59:00.000Z,TXN-0000350,FIR-2026-0350
510000546363,510000549934,399150.00,arjun.0155@paytm,2026-01-03T22:10:00.000Z,TXN-0000351,FIR-2026-0351
510000564218,510000567789,407069.00,kabir.0160@ybl,2026-01-03T22:21:00.000Z,TXN-0000352,FIR-2026-0352
510000582073,510000585644,414988.00,nikhil.0165@okicici,2026-01-03T22:32:00.000Z,TXN-0000353,FIR-2026-0353
510000599928,510000603499,422907.00,rajesh.0170@okaxis,2026-01-03T22:43:00.000Z,TXN-0000354,FIR-2026-0354
510000617783,510000621354,430826.00,sanjay.0175@oksbi,2026-01-03T22:54:00.000Z,TXN-0000355,FIR-2026-0355
510000635638,510000639209,438745.00,vikram.0180@upi,2026-01-03T23:05:00.000Z,TXN-0000356,FIR-2026-0356
510000653493,510000657064,446664.00,arjun.0185@paytm,2026-01-03T23:16:00.000Z,TXN-0000357,FIR-2026-0357
510000671348,510000674919,454583.00,kabir.0190@ybl,2026-01-03T23:27:00.000Z,TXN-0000358,FIR-2026-0358
510000689203,510000692774,462502.00,nikhil.0195@okicici,2026-01-03T23:38:00.000Z,TXN-0000359,FIR-2026-0359
510000707058,510000710629,470421.00,rajesh.0200@okaxis,2026-01-03T23:49:00.000Z,TXN-0000360,FIR-2026-0360
510000014284,510000000000,3340.00,aarav.0001@oksbi,2026-01-04T00:00:00.000Z,TXN-0000361,FIR-2026-0361
510000032139,510000017855,11259.00,deepak.0006@upi,2026-01-04T00:11:00.000Z,TXN-0000362,FIR-2026-0362
510000049994,510000035710,19178.00,kavya.0011@paytm,2026-01-04T00:22:00.000Z,TXN-0000363,FIR-2026-0363
510000067849,510000053565,527097.00,pooja.0016@ybl,2026-01-04T00:33:00.000Z,TXN-0000364,FIR-2026-0364
510000085704,510000071420,35016.00,rakesh.0021@okicici,2026-01-04T00:44:00.000Z,TXN-0000365,FIR-2026-0365
510000103559,510000089275,42935.00,shreya.0026@okaxis,2026-01-04T00:55:00.000Z,TXN-0000366,FIR-2026-0366
510000121414,510000107130,50854.00,aarav.0031@oksbi,2026-01-04T01:06:00.000Z,TXN-0000367,FIR-2026-0367
510000139269,510000124985,58773.00,deepak.0036@upi,2026-01-04T01:17:00.000Z,TXN-0000368,FIR-2026-0368
510000157124,510000142840,66692.00,kavya.0041@paytm,2026-01-04T01:28:00.000Z,TXN-0000369,FIR-2026-0369
510000174979,510000160695,74611.00,pooja.0046@ybl,2026-01-04T01:39:00.000Z,TXN-0000370,FIR-2026-0370
510000192834,510000178550,82530.00,rakesh.0051@okicici,2026-01-04T01:50:00.000Z,TXN-0000371,FIR-2026-0371
510000210689,510000196405,90449.00,shreya.0056@okaxis,2026-01-04T02:01:00.000Z,TXN-0000372,FIR-2026-0372
510000228544,510000214260,98368.00,aarav.0061@oksbi,2026-01-04T02:12:00.000Z,TXN-0000373,FIR-2026-0373
510000246399,510000232115,106287.00,deepak.0066@upi,2026-01-04T02:23:00.000Z,TXN-0000374,FIR-2026-0374
510000264254,510000249970,114206.00,kavya.0071@paytm,2026-01-04T02:34:00.000Z,TXN-0000375,FIR-2026-0375
510000282109,510000267825,122125.00,pooja.0076@ybl,2026-01-04T02:45:00.000Z,TXN-0000376,FIR-2026-0376
510000299964,510000285680,130044.00,rakesh.0081@okicici,2026-01-04T02:56:00.000Z,TXN-0000377,FIR-2026-0377
510000317819,510000303535,137963.00,shreya.0086@okaxis,2026-01-04T03:07:00.000Z,TXN-0000378,FIR-2026-0378
510000335674,510000321390,145882.00,aarav.0091@oksbi,2026-01-04T03:18:00.000Z,TXN-0000379,FIR-2026-0379
510000353529,510000339245,153801.00,deepak.0096@upi,2026-01-04T03:29:00.000Z,TXN-0000380,FIR-2026-0380
510000371384,510000357100,161720.00,kavya.0101@paytm,2026-01-04T03:40:00.000Z,TXN-0000381,FIR-2026-0381
510000389239,510000374955,169639.00,pooja.0106@ybl,2026-01-04T03:51:00.000Z,TXN-0000382,FIR-2026-0382
510000407094,510000392810,177558.00,rakesh.0111@okicici,2026-01-04T04:02:00.000Z,TXN-0000383,FIR-2026-0383
510000424949,510000410665,185477.00,shreya.0116@okaxis,2026-01-04T04:13:00.000Z,TXN-0000384,FIR-2026-0384
510000442804,510000428520,193396.00,aarav.0121@oksbi,2026-01-04T04:24:00.000Z,TXN-0000385,FIR-2026-0385
510000460659,510000446375,201315.00,deepak.0126@upi,2026-01-04T04:35:00.000Z,TXN-0000386,FIR-2026-0386
510000478514,510000464230,209234.00,kavya.0131@paytm,2026-01-04T04:46:00.000Z,TXN-0000387,FIR-2026-0387
510000496369,510000482085,217153.00,pooja.0136@ybl,2026-01-04T04:57:00.000Z,TXN-0000388,FIR-2026-0388
510000514224,510000499940,225072.00,rakesh.0141@okicici,2026-01-04T05:08:00.000Z,TXN-0000389,FIR-2026-0389
510000532079,510000517795,232991.00,shreya.0146@okaxis,2026-01-04T05:19:00.000Z,TXN-0000390,FIR-2026-0390
510000549934,510000535650,240910.00,aarav.0151@oksbi,2026-01-04T05:30:00.000Z,TXN-0000391,FIR-2026-0391
510000567789,510000553505,248829.00,deepak.0156@upi,2026-01-04T05:41:00.000Z,TXN-0000392,FIR-2026-0392
510000585644,510000571360,256748.00,kavya.0161@paytm,2026-01-04T05:52:00.000Z,TXN-0000393,FIR-2026-0393
510000603499,510000589215,264667.00,pooja.0166@ybl,2026-01-04T06:03:00.000Z,TXN-0000394,FIR-2026-0394
510000621354,510000607070,272586.00,rakesh.0171@okicici,2026-01-04T06:14:00.000Z,TXN-0000395,FIR-2026-0395
510000639209,510000624925,280505.00,shreya.0176@okaxis,2026-01-04T06:25:00.000Z,TXN-0000396,FIR-2026-0396
510000657064,510000642780,288424.00,aarav.0181@oksbi,2026-01-04T06:36:00.000Z,TXN-0000397,FIR-2026-0397
510000674919,510000660635,296343.00,deepak.0186@upi,2026-01-04T06:47:00.000Z,TXN-0000398,FIR-2026-0398
510000692774,510000678490,304262.00,kavya.0191@paytm,2026-01-04T06:58:00.000Z,TXN-0000399,FIR-2026-0399
510000710629,510000696345,312181.00,pooja.0196@ybl,2026-01-04T07:09:00.000Z,TXN-0000400,FIR-2026-0400
510000000000,510000003571,320100.00,aditi.0002@okaxis,2026-01-04T07:20:00.000Z,TXN-0000401,FIR-2026-0401
510000017855,510000021426,328019.00,divya.0007@oksbi,2026-01-04T07:31:00.000Z,TXN-0000402,FIR-2026-0402
510000035710,510000039281,335938.00,manoj.0012@upi,2026-01-04T07:42:00.000Z,TXN-0000403,FIR-2026-0403
510000053565,510000057136,843857.00,pranav.0017@paytm,2026-01-04T07:53:00.000Z,TXN-0000404,FIR-2026-0404
510000071420,510000074991,351776.00,riya.0022@ybl,2026-01-04T08:04:00.000Z,TXN-0000405,FIR-2026-0405
510000089275,510000092846,359695.00,suresh.0027@okicici,2026-01-04T08:15:00.000Z,TXN-0000406,FIR-2026-0406
510000107130,510000110701,367614.00,aditi.0032@okaxis,2026-01-04T08:26:00.000Z,TXN-0000407,FIR-2026-0407
510000124985,510000128556,375533.00,divya.0037@oksbi,2026-01-04T08:37:00.000Z,TXN-0000408,FIR-2026-0408
510000142840,510000146411,383452.00,manoj.0042@upi,2026-01-04T08:48:00.000Z,TXN-0000409,FIR-2026-0409
510000160695,510000164266,391371.00,pranav.0047@paytm,2026-01-04T08:59:00.000Z,TXN-0000410,FIR-2026-0410
510000178550,510000182121,399290.00,riya.0052@ybl,2026-01-04T09:10:00.000Z,TXN-0000411,FIR-2026-0411
510000196405,510000199976,407209.00,suresh.0057@okicici,2026-01-04T09:21:00.000Z,TXN-0000412,FIR-2026-0412
510000214260,510000217831,415128.00,aditi.0062@okaxis,2026-01-04T09:32:00.000Z,TXN-0000413,FIR-2026-0413
510000232115,510000235686,423047.00,divya.0067@oksbi,2026-01-04T09:43:00.000Z,TXN-0000414,FIR-2026-0414
510000249970,510000253541,430966.00,manoj.0072@upi,2026-01-04T09:54:00.000Z,TXN-0000415,FIR-2026-0415
510000267825,510000271396,438885.00,pranav.0077@paytm,2026-01-04T10:05:00.000Z,TXN-0000416,FIR-2026-0416
510000285680,510000289251,446804.00,riya.0082@ybl,2026-01-04T10:16:00.000Z,TXN-0000417,FIR-2026-0417
510000303535,510000307106,454723.00,suresh.0087@okicici,2026-01-04T10:27:00.000Z,TXN-0000418,FIR-2026-0418
510000321390,510000324961,462642.00,aditi.0092@okaxis,2026-01-04T10:38:00.000Z,TXN-0000419,FIR-2026-0419
510000339245,510000342816,470561.00,divya.0097@oksbi,2026-01-04T10:49:00.000Z,TXN-0000420,FIR-2026-0420
510000357100,510000360671,3480.00,manoj.0102@upi,2026-01-04T11:00:00.000Z,TXN-0000421,FIR-2026-0421
510000374955,510000378526,11399.00,pranav.0107@paytm,2026-01-04T11:11:00.000Z,TXN-0000422,FIR-2026-0422
510000392810,510000396381,19318.00,riya.0112@ybl,2026-01-04T11:22:00.000Z,TXN-0000423,FIR-2026-0423
510000410665,510000414236,27237.00,suresh.0117@okicici,2026-01-04T11:33:00.000Z,TXN-0000424,FIR-2026-0424
510000428520,510000432091,35156.00,aditi.0122@okaxis,2026-01-04T11:44:00.000Z,TXN-0000425,FIR-2026-0425
510000446375,510000449946,43075.00,divya.0127@oksbi,2026-01-04T11:55:00.000Z,TXN-0000426,FIR-2026-0426
510000464230,510000467801,50994.00,manoj.0132@upi,2026-01-04T12:06:00.000Z,TXN-0000427,FIR-2026-0427
510000482085,510000485656,58913.00,pranav.0137@paytm,2026-01-04T12:17:00.000Z,TXN-0000428,FIR-2026-0428
510000499940,510000503511,66832.00,riya.0142@ybl,2026-01-04T12:28:00.000Z,TXN-0000429,FIR-2026-0429
510000517795,510000521366,74751.00,suresh.0147@okicici,2026-01-04T12:39:00.000Z,TXN-0000430,FIR-2026-0430
510000535650,510000539221,82670.00,aditi.0152@okaxis,2026-01-04T12:50:00.000Z,TXN-0000431,FIR-2026-0431
510000553505,510000557076,90589.00,divya.0157@oksbi,2026-01-04T13:01:00.000Z,TXN-0000432,FIR-2026-0432
510000571360,510000574931,98508.00,manoj.0162@upi,2026-01-04T13:12:00.000Z,TXN-0000433,FIR-2026-0433
